n_tasks,b,alpha,m,weight,prior_risk,prior_risk_mc_se
86,64,0.25,33,0.4312106865955397,0.8362873921852889,0.0002551920228816936
86,64,0.25,34,0.446104596763521,0.8397262997901571,0.0002503958307270216
86,64,0.25,35,0.46118221436048046,0.8433046205448785,0.0002454539310982531
86,64,0.25,36,0.4764573232688958,0.8470352413669258,0.00024036173689767756
86,64,0.25,37,0.4919182894026789,0.8508856897776067,0.00023507431029551183
86,64,0.25,38,0.5075633859491762,0.854843597388086,0.00022957949841700048
86,64,0.25,39,0.5234164452643996,0.8589398076133736,0.0002239449910426977
86,64,0.25,40,0.5394737558912991,0.8631580094260783,0.00021804296914140078
86,64,0.25,41,0.5557435716095731,0.8675021605612847,0.00021198687892781673
86,64,0.25,42,0.5722328460006656,0.8719738605724426,0.00020574416247607396
86,64,0.25,43,0.5889284143453469,0.8765446167000513,0.000199163987864151
86,64,0.25,44,0.6058437095395985,0.8812272138757796,0.00019249939994415885
86,64,0.25,45,0.6230016732238188,0.8860468241405423,0.00018560055599760132
86,64,0.25,46,0.6403912766473865,0.8909791675094072,0.00017829580963892768
86,64,0.25,47,0.6580055702384093,0.8960075850054935,0.00017095361284431406
86,64,0.25,48,0.6758935358117459,0.9011913810823279,0.00016342581738648573
86,64,0.25,49,0.6940234372424731,0.9064795915003728,0.0001552148295568374
86,64,0.25,50,0.7123631531031445,0.9118248359720248,0.00014715635190050324
86,64,0.25,51,0.7310714080659126,0.917422943455263,0.00013909343954348426
86,64,0.25,52,0.7500206299553368,0.9231023137911836,0.00012972493728919375
86,64,0.25,53,0.7691096425263898,0.9287361721073385,0.00012073071935272405
86,64,0.25,54,0.7886348346646969,0.9346783225655664,0.00011223589261860067
86,64,0.25,55,0.8086104982907583,0.9409285798292457,0.00010193641571299936
86,64,0.25,56,0.8284824010965367,0.9468370298246134,9.130916726766584e-05
86,64,0.25,57,0.8487300393093383,0.9529600441368008,8.213733489012891e-05
86,64,0.25,58,0.8698921990315506,0.9598810472072281,7.20142277651866e-05
86,64,0.25,59,0.8910559034621486,0.9665691156199578,5.873133418868021e-05
86,64,0.25,60,0.9117680334381838,0.9725525690007294,4.847342903103763e-05
86,64,0.25,61,0.9337835812102956,0.979707363892769,3.795988261561747e-05
86,64,0.25,62,0.9575140733146824,0.9884016240667689,2.4320245384928984e-05
86,64,0.25,63,0.9843715699105114,0.9999965154646465,6.839114388605257e-06
86,64,0.5,1,0.01562499999999999,0.9999999999999993,1.2510061316952052e-18
86,64,0.5,2,0.03070651175907523,0.9826083762904073,0.0001091212201414981
86,64,0.5,3,0.04531826749562624,0.9667897065733597,0.00014885009046769352
86,64,0.5,4,0.05962059820527213,0.9539295712843541,0.00017290757900843246
86,64,0.5,5,0.07373965593106545,0.9438675959176376,0.0001881878465359978
86,64,0.5,6,0.08773905304327781,0.9358832324616299,0.0001982427860924517
86,64,0.5,7,0.10165398052256264,0.9294078219205728,0.00020587373005957573
86,64,0.5,8,0.11553640106122846,0.9242912084898277,0.00021111172482195193
86,64,0.5,9,0.12940855796234094,0.9202386343988689,0.000214971384851633
86,64,0.5,10,0.14327091674715814,0.9169338671818121,0.00021753218588985537
86,64,0.5,11,0.15714197245793132,0.9142805670279641,0.0002192334816922935
86,64,0.5,12,0.1710329227162178,0.9121755878198283,0.0002200290059181255
86,64,0.5,13,0.1849738627110257,0.9106405548850496,0.00022031062130914398
86,64,0.5,14,0.19894455706559833,0.9094608322998782,0.0002197687453794562
86,64,0.5,15,0.21296475703198112,0.9086496300031194,0.00021896099510100182
86,64,0.5,16,0.22703397938078762,0.9081359175231505,0.00021776249700724624
86,64,0.5,17,0.24115577609991917,0.9078805688467545,0.0002162752254783649
86,64,0.5,18,0.2553488618552172,0.9079070643741056,0.00021467602554371508
86,64,0.5,19,0.26958310927287144,0.9080694207086195,0.00021269110914331902
86,64,0.5,20,0.2838793974164451,0.9084140717326242,0.00021044032231493779
86,64,0.5,21,0.29824780586250554,0.9089456940571597,0.00020799081187778778
86,64,0.5,22,0.31269128671974467,0.9096473795483483,0.00020545695397166088
86,64,0.5,23,0.3271859499425285,0.9104304694052966,0.0002027352401059735
86,64,0.5,24,0.3417702728956597,0.9113873943884258,0.0002000036754958122
86,64,0.5,25,0.35642259430290046,0.9124418414154251,0.000196970194676152
86,64,0.5,26,0.3711501787345927,0.9136004399620742,0.00019369416709636653
86,64,0.5,27,0.3859457834971055,0.9148344497709169,0.0001904297431946083
86,64,0.5,28,0.40082626522389836,0.9161743205117678,0.00018704404107176145
86,64,0.5,29,0.4157968923001253,0.9176207278347592,0.0001835042429498105
86,64,0.5,30,0.4308450733867009,0.9191361565582952,0.00017993938374787194
86,64,0.5,31,0.4459684931542555,0.9207091471571726,0.00017620803814890774
86,64,0.5,32,0.4611905503933319,0.9223811007866638,0.00017231098391184778
86,64,0.5,33,0.4764945533317348,0.9241106488857886,0.0001683715557404765
86,64,0.5,34,0.4918872979080664,0.9259055019445956,0.00016432483167624188
86,64,0.5,35,0.5073606738060487,0.9277452321024889,0.00016016106385572924
86,64,0.5,36,0.5229342339852882,0.9296608604182899,0.00015594560662697936
86,64,0.5,37,0.5385927888820127,0.9316199591472651,0.00015154315149856347
86,64,0.5,38,0.5543374679920734,0.933620998723492,0.0001471443662729057
86,64,0.5,39,0.5701881443232437,0.9356933650432717,0.00014258296120608032
86,64,0.5,40,0.5861245594646054,0.9377992951433686,0.0001379721808163528
86,64,0.5,41,0.602172680192601,0.9399768666421089,0.00013328707907770687
86,64,0.5,42,0.6183003695341863,0.942171991671141,0.0001284472448897277
86,64,0.5,43,0.63453779289495,0.9444283429134139,0.0001236483317539867
86,64,0.5,44,0.6508712876249149,0.946721872908967,0.00011859081727981899
86,64,0.5,45,0.6672914293225958,0.9490366994810251,0.00011354550727316035
86,64,0.5,46,0.6838448813972773,0.9514363567266466,0.0001084562818493479
86,64,0.5,47,0.7004759855061197,0.9538396398381204,0.00010307143776349966
86,64,0.5,48,0.7172059500510214,0.9562746000680283,9.787498125585252e-05
86,64,0.5,49,0.7340900790725654,0.9588115318498813,9.247436360392966e-05
86,64,0.5,50,0.7510167056264535,0.9613013832018605,8.669386623399169e-05
86,64,0.5,51,0.7680721247800846,0.9638552154103021,8.137457682098198e-05
86,64,0.5,52,0.7853012003539432,0.9665245542817763,7.561954929313174e-05
86,64,0.5,53,0.8025541176697341,0.9691219534125091,6.957927101517122e-05
86,64,0.5,54,0.819908186394461,0.9717430357267685,6.397018493020696e-05
86,64,0.5,55,0.8375471150978284,0.974600279386564,5.8050479726313004e-05
86,64,0.5,56,0.8551197898883494,0.9772797598723995,5.158688521247388e-05
86,64,0.5,57,0.8728098035339344,0.979996972388979,4.564027282372737e-05
86,64,0.5,58,0.8907698720767817,0.9829184795330004,3.973798353068891e-05
86,64,0.5,59,0.909027634213757,0.9860638744013636,3.250544052340739e-05
86,64,0.5,60,0.9268092954782103,0.9885965818434242,2.6618082116048717e-05
86,64,0.5,61,0.9453043820307265,0.9917947614748608,1.9936272995265798e-05
86,64,0.5,62,0.964195956075152,0.9952990514324149,1.3386926916303613e-05
86,64,0.5,63,0.9843751806571637,1.0000001835247376,4.499521495846783e-06
86,64,1.0,1,0.015624999999999998,0.9999999999999998,4.691272993857019e-19
86,64,1.0,2,0.031109178323095718,0.9954937063390629,5.610594286131764e-05
86,64,1.0,3,0.04643234464704506,0.9905566858036279,8.034576964389239e-05
86,64,1.0,4,0.06163094927406638,0.9860951883850618,9.621808344497746e-05
86,64,1.0,5,0.0767440680320445,0.9823240708101694,0.00010715937680545284
86,64,1.0,6,0.09180204881234114,0.9792218539983053,0.00011490951576349933
86,64,1.0,7,0.10681149303560676,0.9765622220398331,0.00012067183175404912
86,64,1.0,8,0.12179871779404093,0.9743897423523273,0.00012498425634986852
86,64,1.0,9,0.13677230707535665,0.9726030725358694,0.00012814968995972936
86,64,1.0,10,0.15174178209340083,0.9711474053977651,0.00013028470593658871
86,64,1.0,11,0.16671262396967804,0.969964357641763,0.00013207024856907694
86,64,1.0,12,0.18168612453536218,0.9689926641885982,0.00013308878701050853
86,64,1.0,13,0.1966784420986855,0.9682630995627594,0.00013357876762222978
86,64,1.0,14,0.211679109035806,0.9676759270208274,0.00013363357671556576
86,64,1.0,15,0.22670028363940128,0.9672545435281121,0.00013334759196760007
86,64,1.0,16,0.2417340994476047,0.9669363977904186,0.0001326477282182694
86,64,1.0,17,0.2567936969039665,0.9667527412855206,0.0001317359537849349
86,64,1.0,18,0.2718781327181585,0.966677805220119,0.00013076491009864373
86,64,1.0,19,0.2869785145313075,0.9666644700001936,0.00012949214622217381
86,64,1.0,20,0.3021005901838904,0.9667218885884491,0.00012805712842481267
86,64,1.0,21,0.3172516628332024,0.9668622105392832,0.0001264271946699571
86,64,1.0,22,0.33243019579737876,0.9670696605014655,0.00012462025990000165
86,64,1.0,23,0.34762886187287384,0.9673150939071272,0.00012277174014899172
86,64,1.0,24,0.3628648894488232,0.9676397051968619,0.0001207718548474105
86,64,1.0,25,0.3781158388654909,0.9679765474956564,0.0001186950549650148
86,64,1.0,26,0.3934048767360161,0.9683812350425011,0.00011653193497074349
86,64,1.0,27,0.40872672415773065,0.9688337165220281,0.00011435181533322942
86,64,1.0,28,0.42408015976390406,0.969326079460352,0.00011203885793783556
86,64,1.0,29,0.4394701100691454,0.9698650704974242,0.00010966135941203681
86,64,1.0,30,0.45489361800122735,0.9704397184026183,0.00010722666669237946
86,64,1.0,31,0.47033907841759376,0.9710226135072904,0.00010472229470163788
86,64,1.0,32,0.4858250597754644,0.9716501195509287,0.00010215310224569368
86,64,1.0,33,0.5013415594995001,0.9722987820596366,9.957897193920619e-05
86,64,1.0,34,0.516893056389472,0.9729751649684177,9.687363085771972e-05
86,64,1.0,35,0.5324760029301382,0.9736704053579669,9.418226145563537e-05
86,64,1.0,36,0.5480948738405164,0.9743908868275847,9.142369785542486e-05
86,64,1.0,37,0.5637511221118141,0.9751370760853,8.865967949100278e-05
86,64,1.0,38,0.5794324017562061,0.9758861503262418,8.57327026735388e-05
86,64,1.0,39,0.5951549885020654,0.9766645965162098,8.284154670478209e-05
86,64,1.0,40,0.6109106233745841,0.9774569973993343,7.991415384927512e-05
86,64,1.0,41,0.6267082101447474,0.9782762304698496,7.694287627986799e-05
86,64,1.0,42,0.6425379880154456,0.9791055055473454,7.392051564320364e-05
86,64,1.0,43,0.6584044918128641,0.9799508715354256,7.090837062805654e-05
86,64,1.0,44,0.6743033595067837,0.9808048865553216,6.77555109802107e-05
86,64,1.0,45,0.6902370300610816,0.9816704427535382,6.470341206054695e-05
86,64,1.0,46,0.7062087634867514,0.982551323112002,6.154824655742502e-05
86,64,1.0,47,0.7222121173517791,0.9834377768194439,5.839442437449727e-05
86,64,1.0,48,0.7382661132640587,0.9843548176854114,5.522525276667906e-05
86,64,1.0,49,0.7543482652293672,0.9852712035648876,5.1898936320151055e-05
86,64,1.0,50,0.7704631223826846,0.9861927966498361,4.868307200861362e-05
86,64,1.0,51,0.7866461705088291,0.9871638218150012,4.5319734253348366e-05
86,64,1.0,52,0.8028246360340605,0.9880918597342282,4.2074334894605744e-05
86,64,1.0,53,0.8190684538665431,0.9890637933482784,3.8643946748316845e-05
86,64,1.0,54,0.8353631902872959,0.9900600773775357,3.5244256777323434e-05
86,64,1.0,55,0.8516462017085863,0.9910064892609001,3.185191159755958e-05
86,64,1.0,56,0.8680516909070415,0.9920590753223332,2.849568467360092e-05
86,64,1.0,57,0.8844455288987478,0.9930616464828046,2.492667162713847e-05
86,64,1.0,58,0.9008907112246914,0.9940863020410388,2.1415657242073846e-05
86,64,1.0,59,0.9174003514904686,0.9951461439896608,1.7827093441180334e-05
86,64,1.0,60,0.9339631651167567,0.9962273761245404,1.4433422904499035e-05
86,64,1.0,61,0.9507210091312356,0.9974777800721158,1.0931849136801493e-05
86,64,1.0,62,0.9676375555460957,0.998851670241131,6.955268745762326e-06
86,64,1.0,63,0.9843783847736012,1.0000034385001662,2.802448849598766e-06
93,8,0.01,1,0.125,0.9999999999999998,0.0
93,8,0.01,2,0.2023104828898621,0.8092419315594482,0.0003094830881535489
93,8,0.01,3,0.2732977925694047,0.7287941135184123,0.00034823602101377083
93,8,0.01,4,0.35166265533778507,0.7033253106755701,0.0003568963929365005
93,8,0.01,5,0.44816925183512474,0.7170708029361995,0.0003465942979152796
93,8,0.01,6,0.5809011993265484,0.7745349324353976,0.0003269435191208621
93,8,0.01,7,0.875065143059804,1.0000744492112046,0.00025181446755452575
93,8,0.02,1,0.125,1.0,0.0
93,8,0.02,2,0.2093005092847661,0.8372020371390644,0.00028349757928205794
93,8,0.02,3,0.2875810082001152,0.7668826885336404,0.0003187528808362708
93,8,0.02,4,0.3728490027760003,0.7456980055520006,0.0003201788792214725
93,8,0.02,5,0.4754011661644876,0.7606418658631801,0.0003001578340202309
93,8,0.02,6,0.6122245259276478,0.8162993679035303,0.00026645888729347764
93,8,0.02,7,0.8750808332519315,1.0000923808593505,0.00017659440981580187
93,8,0.03,1,0.12500000000000003,1.0000000000000002,5.046317047893045e-19
93,8,0.03,2,0.2141597244973757,0.8566388979895028,0.0002659249090712865
93,8,0.03,3,0.297520009928313,0.793386693142168,0.00029743985016257465
93,8,0.03,4,0.38741057786954364,0.7748211557390873,0.00029689622696294166
93,8,0.03,5,0.49354155602099153,0.7896664896335864,0.0002716316978165437
93,8,0.03,6,0.6320876786861125,0.8427835715814831,0.00023127121698342617
93,8,0.03,7,0.8752222922015215,1.0002540482303102,0.000142987800488527
93,8,0.04,1,0.125,1.0,0.0
93,8,0.04,2,0.21783326356128774,0.871333054245151,0.00025091040213412615
93,8,0.04,3,0.3049882164122661,0.8133019104327096,0.00028139567326160287
93,8,0.04,4,0.39827953954683243,0.7965590790936649,0.0002785931363856975
93,8,0.04,5,0.5068500804433504,0.8109601287093607,0.00025060867201778813
93,8,0.04,6,0.6461035731585291,0.8614714308780389,0.0002068805116526835
93,8,0.04,7,0.8751283158334667,1.0001466466668192,0.00012317008828474565
93,8,0.05,1,0.12499999999999996,0.9999999999999997,0.0
93,8,0.05,2,0.2208500408507058,0.8834001634028232,0.00023872162967241047
93,8,0.05,3,0.3110908199899035,0.829575519973076,0.00026827069007084517
93,8,0.05,4,0.40720486644995135,0.8144097328999027,0.00026479064098828593
93,8,0.05,5,0.5176019743501563,0.8281631589602501,0.00023439010218045744
93,8,0.05,6,0.6570347910541082,0.8760463880721443,0.0001883583479361137
93,8,0.05,7,0.8751170405288071,1.0001337606043508,0.00010950410440033648
93,8,0.06,1,0.12500000000000003,1.0000000000000002,5.331957635509633e-19
93,8,0.06,2,0.22336025394078823,0.8934410157631529,0.00022878386731370733
93,8,0.06,3,0.31621943288315074,0.8432518210217353,0.0002575705606718981
93,8,0.06,4,0.4146378541223949,0.8292757082447898,0.0002532699894455249
93,8,0.06,5,0.526449944476586,0.8423199111625377,0.00022122501689889146
93,8,0.06,6,0.6660350742208685,0.8880467656278248,0.00017413702637145332
93,8,0.06,7,0.8750678468222349,1.0000775392254115,9.955339376727061e-05
93,8,0.07,1,0.12500000000000003,1.0000000000000002,0.0
93,8,0.07,2,0.22551552052945562,0.9020620821178225,0.00021904275897480672
93,8,0.07,3,0.32062687874321183,0.8550050099818982,0.0002476454465751177
93,8,0.07,4,0.42101354420020926,0.8420270884004185,0.00024350776780277105
93,8,0.07,5,0.5340318166405025,0.854450906624804,0.00020990779805095017
93,8,0.07,6,0.673249507198025,0.8976660095973668,0.00016234342368430806
93,8,0.07,7,0.8750493192219209,1.0000563648250524,9.159238026098265e-05
93,8,0.08,1,0.125,1.0,0.0
93,8,0.08,2,0.22743431469331235,0.9097372587732494,0.00021079978366065325
93,8,0.08,3,0.3245666035424286,0.8655109427798096,0.00023924304318876332
93,8,0.08,4,0.4265925019719832,0.8531850039439663,0.0002344915313860386
93,8,0.08,5,0.5405680772156451,0.864908923545032,0.0002009926637113154
93,8,0.08,6,0.6796357922359768,0.9061810563146357,0.00015265277726956517
93,8,0.08,7,0.8750634307318631,1.0000724922649864,8.525632628792429e-05
93,8,0.09,1,0.12500000000000006,1.0000000000000004,7.4901309641682935e-19
93,8,0.09,2,0.22907061044083502,0.9162824417633401,0.0002029955224175182
93,8,0.09,3,0.3279273624945087,0.8744729666520231,0.0002306101674775536
93,8,0.09,4,0.4315555124324605,0.863111024864921,0.00022657957032449922
93,8,0.09,5,0.5463927812152568,0.874228449944411,0.00019279264993536744
93,8,0.09,6,0.6855704613809539,0.9140939485079385,0.0001440513092718646
93,8,0.09,7,0.8750666328259978,1.0000761518011405,7.995475353207333e-05
93,8,0.1,1,0.125,1.0,6.855374102798099e-19
93,8,0.1,2,0.2305521361629614,0.9222085446518457,0.00019591930746970027
93,8,0.1,3,0.3310149530992208,0.8827065415979222,0.0002238025044001144
93,8,0.1,4,0.43591110619167134,0.8718222123833427,0.00021892664287262694
93,8,0.1,5,0.5515123164055555,0.882419706248889,0.00018570464754215
93,8,0.1,6,0.6901597187093893,0.9202129582791858,0.00013688016574174363
93,8,0.1,7,0.8750666545273836,1.0000761766027242,7.552035683328613e-05
93,8,0.11,1,0.12499999999999997,0.9999999999999998,6.336027579858849e-19
93,8,0.11,2,0.23188018264991625,0.927520730599665,0.00018937835105432542
93,8,0.11,3,0.3337222590565989,0.8899260241509305,0.00021619953062980242
93,8,0.11,4,0.4398381083216356,0.8796762166432712,0.00021158306876704628
93,8,0.11,5,0.5560943188634622,0.8897509101815396,0.00017906703911109903
93,8,0.11,6,0.6941727910247122,0.925563721366283,0.00013058893506120726
93,8,0.11,7,0.8750630096035414,1.000072010975476,7.167358985264561e-05
93,8,0.12,1,0.125,1.0,0.0
93,8,0.12,2,0.23304454582228967,0.9321781832891587,0.00018327166767600437
93,8,0.12,3,0.33616761737780854,0.896446979674156,0.00020940993750755791
93,8,0.12,4,0.44338424877699645,0.8867684975539929,0.00020548410281043608
93,8,0.12,5,0.5602491234026366,0.8963985974442185,0.00017303090208597362
93,8,0.12,6,0.6979299051188678,0.9305732068251569,0.00012514381038536334
93,8,0.12,7,0.8750545587939681,1.000062352907392,6.82518895255291e-05
93,8,0.13,1,0.12500000000000003,1.0000000000000002,1.1074065858366156e-18
93,8,0.13,2,0.2341347701054343,0.9365390804217372,0.00017786680348581146
93,8,0.13,3,0.3384407973704926,0.9025087929879804,0.0002036720996379598
93,8,0.13,4,0.4466239543807842,0.8932479087615685,0.00019920219048668496
93,8,0.13,5,0.5640872157575383,0.9025395452120614,0.00016678272069609777
