profile,model,budget,strategy,time_seconds,useful_eflop,wasted_eflop,accepted_rollouts,extra_rollouts
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,64,uniform,126.593923038,0.03032097439909171,0,6400,0
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,64,hbn-sync,36.509559659,0.029831955194123263,0.0,6400,0
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,64,hbn-async,125.794428038,0.03011324555280384,2.7698779472896e-05,6400,4
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,8,uniform,1555.850908334,0.447639891147006,0,800,0
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,8,hbn-sync,1780.225707404,0.4611142942131988,0.0,800,0
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,8,hbn-async,1604.126152463,0.4671748383911557,0.000375569960676352,800,2
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,16,uniform,2813.410040891,0.8896686802214174,0,1600,0
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,16,hbn-sync,3288.051517559,0.9563405059670835,0.0,1600,0
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,16,hbn-async,3086.99556152,0.9560892109212313,0.0,1600,0
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,32,uniform,5454.908751368,1.7868741670811166,0,3200,0
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,32,hbn-sync,6316.896296659,1.9554917298917827,0.0,3200,0
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,32,hbn-async,6200.562077374,1.9628246162509497,0.0,3200,0
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,64,uniform,10714.26099461,3.5609244323944274,0,6400,0
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,64,hbn-sync,12732.263033072,3.99550861233647,0.0,6400,0
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,64,hbn-async,12505.915349966,4.000909767479992,0.0,6400,0
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,8,uniform,478.065904133,0.0682685204983419,0,800,0
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,8,hbn-sync,572.779788301,0.06911649498699367,0.0,800,0
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,8,hbn-async,484.201404612,0.06882467447469875,8.5283957878784e-05,800,4
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,16,uniform,877.548896033,0.13506627471496396,0,1600,0
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,16,hbn-sync,1004.269626086,0.14150554477434676,0.0,1600,0
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,16,hbn-async,942.719072574,0.141835116998998,0.0,1600,0
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,32,uniform,1713.054878756,0.2721588551868252,0,3200,0
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,32,hbn-sync,1889.7427105,0.2858594548970414,0.0,3200,0
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,32,hbn-async,1855.995186117,0.2872366141706793,0.0,3200,0
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,64,uniform,3289.467960431,0.5397079289482343,0,6400,0
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,64,hbn-sync,3723.359508288,0.5821398744920739,0.0,6400,0
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,64,hbn-async,3631.185529315,0.5792303638177628,0.0,6400,0
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,8,uniform,562.280465059,0.12477922423288013,0,800,0
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,8,hbn-sync,686.509945608,0.12872585875664486,0.0,800,0
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,8,hbn-async,597.39337042,0.12859035954464562,6.6369998336e-05,800,2
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,16,uniform,1035.530599146,0.24841974727915828,0,1600,0
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,16,hbn-sync,1215.679168715,0.26446425301660464,0.0,1600,0
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,16,hbn-async,1102.740508273,0.26117452975048394,0.0,1600,0
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,32,uniform,1990.881991719,0.4965812228220242,0,3200,0
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,32,hbn-sync,2250.045585211,0.5318584193522473,0.0,3200,0
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,32,hbn-async,2187.222022219,0.5330779249179238,0.0,3200,0
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,64,uniform,3882.445667085,0.998790623354327,0,6400,0
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,64,hbn-sync,4458.35962671,1.0905527285011958,0.0,6400,0
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,64,hbn-async,4405.915485295,1.0936050195221576,0.0,6400,0
